NVDA,Date
0.32965540885925293,1999-06-23 00:00:00-04:00
0.32248950004577637,1999-06-24 00:00:00-04:00
0.3272669017314911,1999-06-25 00:00:00-04:00
0.3320441246032715,1999-06-28 00:00:00-04:00
0.3356271982192993,1999-06-29 00:00:00-04:00
0.3654880225658417,1999-06-30 00:00:00-04:00
0.3463769853115082,1999-07-01 00:00:00-04:00
0.3714596629142761,1999-07-02 00:00:00-04:00
0.37265393137931824,1999-07-06 00:00:00-04:00
0.3654880225658417,1999-07-07 00:00:00-04:00
0.3738483190536499,1999-07-08 00:00:00-04:00
0.4054998755455017,1999-07-09 00:00:00-04:00
0.42401379346847534,1999-07-12 00:00:00-04:00
0.4252081513404846,1999-07-13 00:00:00-04:00
0.40848663449287415,1999-07-14 00:00:00-04:00
0.41087523102760315,1999-07-15 00:00:00-04:00
0.41923558712005615,1999-07-16 00:00:00-04:00
0.40848663449287415,1999-07-19 00:00:00-04:00
0.4013197422027588,1999-07-20 00:00:00-04:00
0.3893754482269287,1999-07-21 00:00:00-04:00
0.3714596629142761,1999-07-22 00:00:00-04:00
0.3714596629142761,1999-07-23 00:00:00-04:00
0.37265393137931824,1999-07-26 00:00:00-04:00
0.3738483190536499,1999-07-27 00:00:00-04:00
0.37982097268104553,1999-07-28 00:00:00-04:00
0.38340386748313904,1999-07-29 00:00:00-04:00
0.38459813594818115,1999-07-30 00:00:00-04:00
0.388181209564209,1999-08-02 00:00:00-04:00
0.37862566113471985,1999-08-03 00:00:00-04:00
0.37862566113471985,1999-08-04 00:00:00-04:00
0.38459813594818115,1999-08-05 00:00:00-04:00
0.38459813594818115,1999-08-06 00:00:00-04:00
0.38459813594818115,1999-08-09 00:00:00-04:00
0.39176416397094727,1999-08-10 00:00:00-04:00
0.41804131865501404,1999-08-11 00:00:00-04:00
0.4383465647697449,1999-08-12 00:00:00-04:00
0.43356841802597046,1999-08-13 00:00:00-04:00
0.4168469309806824,1999-08-16 00:00:00-04:00
0.41804131865501404,1999-08-17 00:00:00-04:00
0.42759671807289124,1999-08-18 00:00:00-04:00
0.5183712840080261,1999-08-19 00:00:00-04:00
0.5135939717292786,1999-08-20 00:00:00-04:00
0.482539564371109,1999-08-23 00:00:00-04:00
0.4801507890224457,1999-08-24 00:00:00-04:00
0.4777613580226898,1999-08-25 00:00:00-04:00
0.47059521079063416,1999-08-26 00:00:00-04:00
0.4968724250793457,1999-08-27 00:00:00-04:00
0.49508076906204224,1999-08-30 00:00:00-04:00
0.5374822020530701,1999-08-31 00:00:00-04:00
0.5123993754386902,1999-09-01 00:00:00-04:00
0.5064268112182617,1999-09-02 00:00:00-04:00
0.510010838508606,1999-09-03 00:00:00-04:00
0.5076214075088501,1999-09-07 00:00:00-04:00
0.5064268112182617,1999-09-08 00:00:00-04:00
0.49926096200942993,1999-09-09 00:00:00-04:00
0.5064268112182617,1999-09-10 00:00:00-04:00
0.4897054135799408,1999-09-13 00:00:00-04:00
0.4753726124763489,1999-09-14 00:00:00-04:00
0.4789556562900543,1999-09-15 00:00:00-04:00
0.4670122563838959,1999-09-16 00:00:00-04:00
0.46581804752349854,1999-09-17 00:00:00-04:00
0.44909563660621643,1999-09-20 00:00:00-04:00
0.4060969650745392,1999-09-21 00:00:00-04:00
0.4156525135040283,1999-09-22 00:00:00-04:00
0.3810151517391205,1999-09-23 00:00:00-04:00
0.3463769853115082,1999-09-24 00:00:00-04:00
0.36787667870521545,1999-09-27 00:00:00-04:00
0.4013197422027588,1999-09-28 00:00:00-04:00
0.36907100677490234,1999-09-29 00:00:00-04:00
0.36787667870521545,1999-09-30 00:00:00-04:00
0.3654880225658417,1999-10-01 00:00:00-04:00
0.37265393137931824,1999-10-04 00:00:00-04:00
0.40848663449287415,1999-10-05 00:00:00-04:00
0.4574567377567291,1999-10-06 00:00:00-04:00
0.42759671807289124,1999-10-07 00:00:00-04:00
0.44909563660621643,1999-10-08 00:00:00-04:00
0.43715226650238037,1999-10-11 00:00:00-04:00
0.4311797320842743,1999-10-12 00:00:00-04:00
0.41923558712005615,1999-10-13 00:00:00-04:00
0.41087523102760315,1999-10-14 00:00:00-04:00
0.40848663449287415,1999-10-15 00:00:00-04:00
0.3869868516921997,1999-10-18 00:00:00-04:00
0.3714596629142761,1999-10-19 00:00:00-04:00
0.38459813594818115,1999-10-20 00:00:00-04:00
0.4025140106678009,1999-10-21 00:00:00-04:00
0.41206949949264526,1999-10-22 00:00:00-04:00
0.39176416397094727,1999-10-25 00:00:00-04:00
0.4299854338169098,1999-10-26 00:00:00-04:00
0.41087523102760315,1999-10-27 00:00:00-04:00
0.39176416397094727,1999-10-28 00:00:00-04:00
0.42281943559646606,1999-10-29 00:00:00-04:00
0.44909563660621643,1999-11-01 00:00:00-05:00
0.4777613580226898,1999-11-02 00:00:00-05:00
0.5243440270423889,1999-11-03 00:00:00-05:00
0.5577867031097412,1999-11-04 00:00:00-05:00
0.5398707985877991,1999-11-05 00:00:00-05:00
0.5553979277610779,1999-11-08 00:00:00-05:00
0.5470367670059204,1999-11-09 00:00:00-05:00
0.5422595143318176,1999-11-10 00:00:00-05:00
0.5804807543754578,1999-11-11 00:00:00-05:00
0.6115352511405945,1999-11-12 00:00:00-05:00
0.5995908975601196,1999-11-15 00:00:00-05:00
0.656922459602356,1999-11-16 00:00:00-05:00
0.6820049285888672,1999-11-17 00:00:00-05:00
0.6843937039375305,1999-11-18 00:00:00-05:00
0.8193608522415161,1999-11-19 00:00:00-05:00
0.8181663751602173,1999-11-22 00:00:00-05:00
0.7596410512924194,1999-11-23 00:00:00-05:00
0.7357524037361145,1999-11-24 00:00:00-05:00
0.7309751510620117,1999-11-26 00:00:00-05:00
0.7046984434127808,1999-11-29 00:00:00-05:00
0.6616995930671692,1999-11-30 00:00:00-05:00
0.6951432228088379,1999-12-01 00:00:00-05:00
0.7465023994445801,1999-12-02 00:00:00-05:00
0.7285864353179932,1999-12-03 00:00:00-05:00
0.7488908767700195,1999-12-06 00:00:00-05:00
0.7238091826438904,1999-12-07 00:00:00-05:00
0.7560576796531677,1999-12-08 00:00:00-05:00
0.7333638668060303,1999-12-09 00:00:00-05:00
0.7250036001205444,1999-12-10 00:00:00-05:00
0.7226138710975647,1999-12-13 00:00:00-05:00
0.7106707692146301,1999-12-14 00:00:00-05:00
0.6879764199256897,1999-12-15 00:00:00-05:00
0.6831991076469421,1999-12-16 00:00:00-05:00
0.719031035900116,1999-12-17 00:00:00-05:00
0.7787508964538574,1999-12-20 00:00:00-05:00
0.8121948838233948,1999-12-21 00:00:00-05:00
0.8313050270080566,1999-12-22 00:00:00-05:00
0.8862481117248535,1999-12-23 00:00:00-05:00
0.8528050184249878,1999-12-27 00:00:00-05:00
0.8504153490066528,1999-12-28 00:00:00-05:00
0.8790810108184814,1999-12-29 00:00:00-05:00
0.8862481117248535,1999-12-30 00:00:00-05:00
0.8969976305961609,1999-12-31 00:00:00-05:00
0.8946083784103394,2000-01-03 00:00:00-05:00
0.8707206845283508,2000-01-04 00:00:00-05:00
0.8420549631118774,2000-01-05 00:00:00-05:00
0.7871121764183044,2000-01-06 00:00:00-05:00
0.800250768661499,2000-01-07 00:00:00-05:00
0.8265277743339539,2000-01-10 00:00:00-05:00
0.7930838465690613,2000-01-11 00:00:00-05:00
0.7727794051170349,2000-01-12 00:00:00-05:00
0.8050280213356018,2000-01-13 00:00:00-05:00
0.8396664261817932,2000-01-14 00:00:00-05:00
0.8754980564117432,2000-01-18 00:00:00-05:00
0.8671376705169678,2000-01-19 00:00:00-05:00
0.8647480607032776,2000-01-20 00:00:00-05:00
0.8551934361457825,2000-01-21 00:00:00-05:00
0.8169722557067871,2000-01-24 00:00:00-05:00
0.8098062872886658,2000-01-25 00:00:00-05:00
0.776362419128418,2000-01-26 00:00:00-05:00
0.7357524037361145,2000-01-27 00:00:00-05:00
0.7142536044120789,2000-01-28 00:00:00-05:00
0.7082809805870056,2000-01-31 00:00:00-05:00
0.7250036001205444,2000-02-01 00:00:00-05:00
0.7453078627586365,2000-02-02 00:00:00-05:00
0.7572523355484009,2000-02-03 00:00:00-05:00
0.7751680612564087,2000-02-04 00:00:00-05:00
0.7273920774459839,2000-02-07 00:00:00-05:00
0.7620294690132141,2000-02-08 00:00:00-05:00
0.7811405658721924,2000-02-09 00:00:00-05:00
0.9411904215812683,2000-02-10 00:00:00-05:00
0.9555234313011169,2000-02-11 00:00:00-05:00
1.1084064245224,2000-02-14 00:00:00-05:00
1.0654083490371704,2000-02-15 00:00:00-05:00
1.1143786907196045,2000-02-16 00:00:00-05:00
1.1537950038909912,2000-02-17 00:00:00-05:00
1.2875679731369019,2000-02-18 00:00:00-05:00
1.2517348527908325,2000-02-22 00:00:00-05:00
1.258901596069336,2000-02-23 00:00:00-05:00
1.246957778930664,2000-02-24 00:00:00-05:00
1.169321894645691,2000-02-25 00:00:00-05:00
1.1609605550765991,2000-02-28 00:00:00-05:00
1.2230695486068726,2000-02-29 00:00:00-05:00
1.1872378587722778,2000-03-01 00:00:00-05:00
1.1072125434875488,2000-03-02 00:00:00-05:00
1.1251291036605835,2000-03-03 00:00:00-05:00
1.117962121963501,2000-03-06 00:00:00-05:00
1.5921404361724854,2000-03-07 00:00:00-05:00
1.6052789688110352,2000-03-08 00:00:00-05:00
1.9167191982269287,2000-03-09 00:00:00-05:00
2.2550344467163086,2000-03-10 00:00:00-05:00
2.852236747741699,2000-03-13 00:00:00-05:00
2.104539394378662,2000-03-14 00:00:00-05:00
2.018543004989624,2000-03-15 00:00:00-05:00
1.7996679544448853,2000-03-16 00:00:00-05:00
1.9086573123931885,2000-03-17 00:00:00-05:00
1.9074625968933105,2000-03-20 00:00:00-05:00
1.8131051063537598,2000-03-21 00:00:00-05:00
1.8262426853179932,2000-03-22 00:00:00-05:00
1.8584926128387451,2000-03-23 00:00:00-05:00
1.7808558940887451,2000-03-24 00:00:00-05:00
1.663804054260254,2000-03-27 00:00:00-05:00
1.539585828781128,2000-03-28 00:00:00-05:00
1.438062071800232,2000-03-29 00:00:00-05:00
1.429701566696167,2000-03-30 00:00:00-05:00
1.6145353317260742,2000-03-31 00:00:00-05:00
1.4882270097732544,2000-04-03 00:00:00-04:00
1.4332844018936157,2000-04-04 00:00:00-04:00
1.7521905899047852,2000-04-05 00:00:00-04:00
1.8334097862243652,2000-04-06 00:00:00-04:00
1.9600167274475098,2000-04-07 00:00:00-04:00
1.786828637123108,2000-04-10 00:00:00-04:00
1.6805263757705688,2000-04-11 00:00:00-04:00
1.5061434507369995,2000-04-12 00:00:00-04:00
1.4416453838348389,2000-04-13 00:00:00-04:00
1.3147401809692383,2000-04-14 00:00:00-04:00
1.381925106048584,2000-04-17 00:00:00-04:00
1.6267783641815186,2000-04-18 00:00:00-04:00
1.549141526222229,2000-04-19 00:00:00-04:00
1.5407812595367432,2000-04-20 00:00:00-04:00
1.464338779449463,2000-04-24 00:00:00-04:00
1.6243889331817627,2000-04-25 00:00:00-04:00
1.6076674461364746,2000-04-26 00:00:00-04:00
1.7390515804290771,2000-04-27 00:00:00-04:00
1.7032197713851929,2000-04-28 00:00:00-04:00
1.7581628561019897,2000-05-01 00:00:00-04:00
1.6900818347930908,2000-05-02 00:00:00-04:00
1.6626100540161133,2000-05-03 00:00:00-04:00
1.6829149723052979,2000-05-04 00:00:00-04:00
1.7605516910552979,2000-05-05 00:00:00-04:00
1.696053385734558,2000-05-08 00:00:00-04:00
1.672166109085083,2000-05-09 00:00:00-04:00
1.5073375701904297,2000-05-10 00:00:00-04:00
1.5718357563018799,2000-05-11 00:00:00-04:00
1.5240589380264282,2000-05-12 00:00:00-04:00
1.6291671991348267,2000-05-15 00:00:00-04:00
1.7963835000991821,2000-05-16 00:00:00-04:00
2.1117053031921387,2000-05-17 00:00:00-04:00
1.968377947807312,2000-05-18 00:00:00-04:00
1.9516558647155762,2000-05-19 00:00:00-04:00
2.0782628059387207,2000-05-22 00:00:00-04:00
2.0615410804748535,2000-05-23 00:00:00-04:00
2.035264253616333,2000-05-24 00:00:00-04:00
2.0065979957580566,2000-05-25 00:00:00-04:00
2.0167505741119385,2000-05-26 00:00:00-04:00
2.0997626781463623,2000-05-30 00:00:00-04:00
2.1809804439544678,2000-05-31 00:00:00-04:00
2.241895914077759,2000-06-01 00:00:00-04:00
2.514219045639038,2000-06-02 00:00:00-04:00
2.568268060684204,2000-06-05 00:00:00-04:00
2.4401679039001465,2000-06-06 00:00:00-04:00
2.3314766883850098,2000-06-07 00:00:00-04:00
2.349392890930176,2000-06-08 00:00:00-04:00
2.4162793159484863,2000-06-09 00:00:00-04:00
2.351781129837036,2000-06-12 00:00:00-04:00
2.4258344173431396,2000-06-13 00:00:00-04:00
2.4234440326690674,2000-06-14 00:00:00-04:00
2.4867491722106934,2000-06-15 00:00:00-04:00
2.8617918491363525,2000-06-16 00:00:00-04:00
3.04095196723938,2000-06-19 00:00:00-04:00
3.0003421306610107,2000-06-20 00:00:00-04:00
3.3049161434173584,2000-06-21 00:00:00-04:00
3.124560594558716,2000-06-22 00:00:00-04:00
2.829542398452759,2000-06-23 00:00:00-04:00
3.171142578125,2000-06-26 00:00:00-04:00
2.723240852355957,2000-06-27 00:00:00-04:00
2.6181344985961914,2000-06-28 00:00:00-04:00
2.240701198577881,2000-06-29 00:00:00-04:00
2.429417371749878,2000-06-30 00:00:00-04:00
2.3362538814544678,2000-07-03 00:00:00-04:00
2.0854294300079346,2000-07-05 00:00:00-04:00
2.212035894393921,2000-07-06 00:00:00-04:00
2.2239794731140137,2000-07-07 00:00:00-04:00
2.3386428356170654,2000-07-10 00:00:00-04:00
2.5273590087890625,2000-07-11 00:00:00-04:00
2.5990219116210938,2000-07-12 00:00:00-04:00
2.8426811695098877,2000-07-13 00:00:00-04:00
2.8211817741394043,2000-07-14 00:00:00-04:00
2.7901270389556885,2000-07-17 00:00:00-04:00
2.735184669494629,2000-07-18 00:00:00-04:00
2.5608017444610596,2000-07-19 00:00:00-04:00
2.630078077316284,2000-07-20 00:00:00-04:00
2.6635208129882812,2000-07-21 00:00:00-04:00
2.43658447265625,2000-07-24 00:00:00-04:00
2.3458094596862793,2000-07-25 00:00:00-04:00
2.1714272499084473,2000-07-26 00:00:00-04:00
2.0161540508270264,2000-07-27 00:00:00-04:00
2.063929796218872,2000-07-28 00:00:00-04:00
2.293255567550659,2000-07-31 00:00:00-04:00
2.247868299484253,2000-08-01 00:00:00-04:00
2.293255567550659,2000-08-02 00:00:00-04:00
2.393585205078125,2000-08-03 00:00:00-04:00
2.43658447265625,2000-08-04 00:00:00-04:00
2.6276888847351074,2000-08-07 00:00:00-04:00
2.5703561305999756,2000-08-08 00:00:00-04:00
2.493915557861328,2000-08-09 00:00:00-04:00
2.5225813388824463,2000-08-10 00:00:00-04:00
2.4628617763519287,2000-08-11 00:00:00-04:00
2.4867491722106934,2000-08-14 00:00:00-04:00
2.721450090408325,2000-08-15 00:00:00-04:00
2.7901270389556885,2000-08-16 00:00:00-04:00
2.8426811695098877,2000-08-17 00:00:00-04:00
2.9430105686187744,2000-08-18 00:00:00-04:00
2.988398551940918,2000-08-21 00:00:00-04:00
2.7065188884735107,2000-08-22 00:00:00-04:00
2.8641810417175293,2000-08-23 00:00:00-04:00
2.940622091293335,2000-08-24 00:00:00-04:00
2.8665688037872314,2000-08-25 00:00:00-04:00
2.981231451034546,2000-08-28 00:00:00-04:00
2.9740660190582275,2000-08-29 00:00:00-04:00
3.0003421306610107,2000-08-30 00:00:00-04:00
3.033785820007324,2000-08-31 00:00:00-04:00
3.0385642051696777,2000-09-01 00:00:00-04:00
3.0433411598205566,2000-09-05 00:00:00-04:00
2.8331258296966553,2000-09-06 00:00:00-04:00
2.9860095977783203,2000-09-07 00:00:00-04:00
2.8092377185821533,2000-09-08 00:00:00-04:00
2.694575786590576,2000-09-11 00:00:00-04:00
2.677853584289551,2000-09-12 00:00:00-04:00
2.6766583919525146,2000-09-13 00:00:00-04:00
2.651576042175293,2000-09-14 00:00:00-04:00
2.709505081176758,2000-09-15 00:00:00-04:00
2.551245927810669,2000-09-18 00:00:00-04:00
2.630078077316284,2000-09-19 00:00:00-04:00
2.5440807342529297,2000-09-20 00:00:00-04:00
2.6533684730529785,2000-09-21 00:00:00-04:00
2.6993515491485596,2000-09-22 00:00:00-04:00
2.8928468227386475,2000-09-25 00:00:00-04:00
2.96212100982666,2000-09-26 00:00:00-04:00
3.124560594558716,2000-09-27 00:00:00-04:00
3.2201128005981445,2000-09-28 00:00:00-04:00
3.1293365955352783,2000-09-29 00:00:00-04:00
3.0552847385406494,2000-10-02 00:00:00-04:00
2.8904571533203125,2000-10-03 00:00:00-04:00
2.857013463973999,2000-10-04 00:00:00-04:00
2.7901270389556885,2000-10-05 00:00:00-04:00
2.615745782852173,2000-10-06 00:00:00-04:00
2.673076629638672,2000-10-09 00:00:00-04:00
2.470026969909668,2000-10-10 00:00:00-04:00
2.4915266036987305,2000-10-11 00:00:00-04:00
2.393585205078125,2000-10-12 00:00:00-04:00
2.4891388416290283,2000-10-13 00:00:00-04:00
2.431806802749634,2000-10-16 00:00:00-04:00
2.2550344467163086,2000-10-17 00:00:00-04:00
2.219203233718872,2000-10-18 00:00:00-04:00
2.4341955184936523,2000-10-19 00:00:00-04:00
2.6611318588256836,2000-10-20 00:00:00-04:00
2.601412773132324,2000-10-23 00:00:00-04:00
2.517803192138672,2000-10-24 00:00:00-04:00
2.2980332374572754,2000-10-25 00:00:00-04:00
2.395974636077881,2000-10-26 00:00:00-04:00
2.3410308361053467,2000-10-27 00:00:00-04:00
2.176203966140747,2000-10-30 00:00:00-05:00
2.3750715255737305,2000-10-31 00:00:00-05:00
2.3744757175445557,2000-11-01 00:00:00-05:00
2.5560243129730225,2000-11-02 00:00:00-05:00
2.723240852355957,2000-11-03 00:00:00-05:00
2.9334564208984375,2000-11-06 00:00:00-05:00
2.735184669494629,2000-11-07 00:00:00-05:00
2.6539649963378906,2000-11-08 00:00:00-05:00
2.376863479614258,2000-11-09 00:00:00-05:00
2.247868299484253,2000-11-10 00:00:00-05:00
2.2574238777160645,2000-11-13 00:00:00-05:00
2.670687437057495,2000-11-14 00:00:00-05:00
2.6354522705078125,2000-11-15 00:00:00-05:00
2.470026969909668,2000-11-16 00:00:00-05:00
2.422250270843506,2000-11-17 00:00:00-05:00
2.235924243927002,2000-11-20 00:00:00-05:00
2.192925453186035,2000-11-21 00:00:00-05:00
2.0782628059387207,2000-11-22 00:00:00-05:00
2.197702646255493,2000-11-24 00:00:00-05:00
2.123650074005127,2000-11-27 00:00:00-05:00
1.9653904438018799,2000-11-28 00:00:00-05:00
1.8441600799560547,2000-11-29 00:00:00-05:00
1.5479474067687988,2000-11-30 00:00:00-05:00
1.700831651687622,2000-12-01 00:00:00-05:00
1.7271082401275635,2000-12-04 00:00:00-05:00
1.8393816947937012,2000-12-05 00:00:00-05:00
1.576612949371338,2000-12-06 00:00:00-05:00
1.5479474067687988,2000-12-07 00:00:00-05:00
1.901491403579712,2000-12-08 00:00:00-05:00
1.901491403579712,2000-12-11 00:00:00-05:00
1.8489372730255127,2000-12-12 00:00:00-05:00
1.7056090831756592,2000-12-13 00:00:00-05:00
1.5885576009750366,2000-12-14 00:00:00-05:00
1.4308959245681763,2000-12-15 00:00:00-05:00
1.478074550628662,2000-12-18 00:00:00-05:00
1.366397500038147,2000-12-19 00:00:00-05:00
1.218292236328125,2000-12-20 00:00:00-05:00
1.0654083490371704,2000-12-21 00:00:00-05:00
1.3401217460632324,2000-12-22 00:00:00-05:00
1.285178542137146,2000-12-26 00:00:00-05:00
1.3711761236190796,2000-12-27 00:00:00-05:00
1.378341794013977,2000-12-28 00:00:00-05:00
1.252332091331482,2000-12-29 00:00:00-05:00
1.144239068031311,2001-01-02 00:00:00-05:00
1.4953932762145996,2001-01-03 00:00:00-05:00
1.6673877239227295,2001-01-04 00:00:00-05:00
1.417757511138916,2001-01-05 00:00:00-05:00
1.552724838256836,2001-01-08 00:00:00-05:00
1.5837801694869995,2001-01-09 00:00:00-05:00
1.6936646699905396,2001-01-10 00:00:00-05:00
1.8346046209335327,2001-01-11 00:00:00-05:00
1.7963835000991821,2001-01-12 00:00:00-05:00
1.6554443836212158,2001-01-16 00:00:00-05:00
1.715164065361023,2001-01-17 00:00:00-05:00
2.044222593307495,2001-01-18 00:00:00-05:00
1.9898773431777954,2001-01-19 00:00:00-05:00
1.9110461473464966,2001-01-22 00:00:00-05:00
2.1015539169311523,2001-01-23 00:00:00-05:00
2.0925958156585693,2001-01-24 00:00:00-05:00
1.8823800086975098,2001-01-25 00:00:00-05:00
1.9421018362045288,2001-01-26 00:00:00-05:00
1.9516558647155762,2001-01-29 00:00:00-05:00
1.9946537017822266,2001-01-30 00:00:00-05:00
1.9731552600860596,2001-01-31 00:00:00-05:00
1.9833072423934937,2001-02-01 00:00:00-05:00
1.7916055917739868,2001-02-02 00:00:00-05:00
1.789217472076416,2001-02-05 00:00:00-05:00
1.798772931098938,2001-02-06 00:00:00-05:00
1.715164065361023,2001-02-07 00:00:00-05:00
1.7056090831756592,2001-02-08 00:00:00-05:00
1.6936646699905396,2001-02-09 00:00:00-05:00
1.6482772827148438,2001-02-12 00:00:00-05:00
1.6984426975250244,2001-02-13 00:00:00-05:00
1.822660207748413,2001-02-14 00:00:00-05:00
2.157094717025757,2001-02-15 00:00:00-05:00
2.274144411087036,2001-02-16 00:00:00-05:00
2.047207832336426,2001-02-20 00:00:00-05:00
2.1403706073760986,2001-02-21 00:00:00-05:00
2.231146812438965,2001-02-22 00:00:00-05:00
2.0770680904388428,2001-02-23 00:00:00-05:00
2.030487537384033,2001-02-26 00:00:00-05:00
1.9086573123931885,2001-02-27 00:00:00-05:00
1.70799720287323,2001-02-28 00:00:00-05:00
1.8429653644561768,2001-03-01 00:00:00-05:00
1.6655958890914917,2001-03-02 00:00:00-05:00
1.681720495223999,2001-03-05 00:00:00-05:00
1.8441600799560547,2001-03-06 00:00:00-05:00
1.9922657012939453,2001-03-07 00:00:00-05:00
2.0591518878936768,2001-03-08 00:00:00-05:00
1.913435697555542,2001-03-09 00:00:00-05:00
1.8441600799560547,2001-03-12 00:00:00-05:00
2.063929796218872,2001-03-13 00:00:00-05:00
2.1809804439544678,2001-03-14 00:00:00-05:00
2.288478136062622,2001-03-15 00:00:00-05:00
